Box,Dissolved gas,Hours Elapsed,O2
3,Oxygen,0.567361111,6.043
3,Oxygen,0.568055556,5.613
3,Oxygen,0.56875,5.257
3,Oxygen,0.569444444,4.842
3,Oxygen,0.570138889,4.439
3,Oxygen,0.570833333,3.911
3,Oxygen,0.571527778,3.706
3,Oxygen,0.572222222,3.194
3,Oxygen,0.572916667,2.925
3,Oxygen,0.573611111,2.453
3,Oxygen,0.574305556,2.128
3,Oxygen,0.575,1.767
3,Oxygen,0.575694444,1.418
3,Oxygen,0.576388889,1.085
3,Oxygen,0.577083333,0.824
3,Oxygen,0.577777778,0.512
3,Oxygen,0.578472222,0.358
3,Oxygen,0.579166667,0.225
3,Oxygen,0.579861111,0.091
2,Oxygen,0.522916667,-0.004
2,Oxygen,0.523611111,-0.015
2,Oxygen,0.524305556,-0.009
2,Oxygen,0.525,-0.013
2,Oxygen,0.525694444,-0.013
2,Oxygen,0.526388889,-0.013
2,Oxygen,0.527083333,0.002
2,Oxygen,0.527777778,-0.017
2,Oxygen,0.528472222,-0.009
2,Oxygen,0.529166667,-0.013
2,Oxygen,0.529861111,-0.02
2,Oxygen,0.530555556,-0.016
2,Oxygen,0.53125,-0.008
2,Oxygen,0.531944444,-0.009
2,Oxygen,0.532638889,-0.016
2,Oxygen,0.533333333,-0.019
2,Oxygen,0.534027778,-0.012
2,Oxygen,0.534722222,-0.001
2,Oxygen,0.535416667,-0.013
2,Oxygen,0.536111111,-0.008
2,Oxygen,0.536805556,-0.027
2,Oxygen,0.5375,-0.017
2,Oxygen,0.538194444,-0.013
2,Oxygen,0.538888889,-0.011
2,Oxygen,0.539583333,-0.01
2,Oxygen,0.540277778,-0.013
2,Oxygen,0.540972222,-0.006
2,Oxygen,0.541666667,-0.022
2,Oxygen,0.542361111,-0.006
2,Oxygen,0.543055556,-0.013
2,Oxygen,0.54375,-0.022
2,Oxygen,0.544444444,-0.016
2,Oxygen,0.545138889,-0.023
2,Oxygen,0.545833333,-0.005
2,Oxygen,0.546527778,-0.007
2,Oxygen,0.547222222,-0.016
2,Oxygen,0.547916667,-0.01
2,Oxygen,0.548611111,-0.017
2,Oxygen,0.549305556,-0.001
2,Oxygen,0.55,-0.007
2,Oxygen,0.550694444,-0.014
2,Oxygen,0.551388889,-0.017
2,Oxygen,0.552083333,-0.009
2,Oxygen,0.552777778,-0.008
2,Oxygen,0.553472222,-0.018
2,Oxygen,0.554166667,-0.022
2,Oxygen,0.554861111,-0.018
2,Oxygen,0.555555556,-0.021
2,Oxygen,0.55625,-0.01
2,Oxygen,0.556944444,-0.022
2,Oxygen,0.557638889,-0.02
2,Oxygen,0.558333333,-0.014
2,Oxygen,0.559027778,-0.011
2,Oxygen,0.559722222,-0.02
2,Oxygen,0.560416667,-0.008
2,Oxygen,0.561111111,-0.014
2,Oxygen,0.561805556,-0.016
2,Oxygen,0.5625,-0.018
2,Oxygen,0.563194444,-0.018
2,Oxygen,0.563888889,0.002
2,Oxygen,0.564583333,-0.019
2,Oxygen,0.565277778,-0.016
2,Oxygen,0.565972222,-0.017
2,Oxygen,0.566666667,-0.01
2,Oxygen,0.567361111,-0.015
2,Oxygen,0.568055556,-0.012
2,Oxygen,0.56875,-0.014
2,Oxygen,0.569444444,-0.015
2,Oxygen,0.570138889,-0.021
2,Oxygen,0.570833333,-0.021
2,Oxygen,0.571527778,-0.014
2,Oxygen,0.572222222,-0.02
2,Oxygen,0.572916667,-0.017
2,Oxygen,0.573611111,-0.012
2,Oxygen,0.574305556,-0.02
2,Oxygen,0.575,-0.016
2,Oxygen,0.575694444,-0.021
2,Oxygen,0.576388889,-0.02
2,Oxygen,0.577083333,-0.01
2,Oxygen,0.577777778,-0.013
2,Oxygen,0.578472222,-0.016
2,Oxygen,0.579166667,-0.018
2,Oxygen,0.579861111,-0.015
2,Oxygen,0.580555556,-0.024
2,Oxygen,0.58125,-0.014
2,Oxygen,0.581944444,-0.019
2,Oxygen,0.582638889,-0.01
2,Oxygen,0.583333333,-0.018
2,Oxygen,0.584027778,-0.027
2,Oxygen,0.584722222,-0.017
2,Oxygen,0.585416667,-0.005
2,Oxygen,0.586111111,-0.012
2,Oxygen,0.586805556,-0.018
2,Oxygen,0.5875,-0.018
2,Oxygen,0.588194444,-0.025
2,Oxygen,0.588888889,-0.004
2,Oxygen,0.589583333,-0.02
2,Oxygen,0.590277778,-0.017
2,Oxygen,0.590972222,-0.023
2,Oxygen,0.591666667,-0.023
2,Oxygen,0.592361111,-0.015
2,Oxygen,0.593055556,-0.011
2,Oxygen,0.59375,-0.02
2,Oxygen,0.594444444,-0.015
2,Oxygen,0.595138889,-0.017
2,Oxygen,0.595833333,-0.023
2,Oxygen,0.596527778,-0.013
2,Oxygen,0.597222222,-0.009
2,Oxygen,0.597916667,-0.016
2,Oxygen,0.598611111,-0.009
2,Oxygen,0.599305556,-0.012
2,Oxygen,0.6,-0.012
2,Oxygen,0.600694444,-0.005
2,Oxygen,0.601388889,-0.023
2,Oxygen,0.602083333,-0.015
2,Oxygen,0.602777778,-0.016
2,Oxygen,0.603472222,-0.012
2,Oxygen,0.604166667,-0.011
2,Oxygen,0.604861111,-0.009
2,Oxygen,0.605555556,-0.022
2,Oxygen,0.60625,-0.026
2,Oxygen,0.606944444,-0.022
2,Oxygen,0.607638889,-0.022
2,Oxygen,0.608333333,-0.021
2,Oxygen,0.609027778,-0.022
2,Oxygen,0.609722222,-0.009
2,Oxygen,0.610416667,-0.013
2,Oxygen,0.611111111,-0.013
2,Oxygen,0.611805556,-0.021
2,Oxygen,0.6125,-0.015
2,Oxygen,0.613194444,-0.021
2,Oxygen,0.613888889,-0.015
2,Oxygen,0.614583333,-0.016
2,Oxygen,0.615277778,-0.012
2,Oxygen,0.615972222,-0.016
2,Oxygen,0.616666667,-0.018
2,Oxygen,0.617361111,-0.023
2,Oxygen,0.618055556,-0.013
2,Oxygen,0.61875,-0.014
2,Oxygen,0.619444444,-0.017
2,Oxygen,0.620138889,-0.005
2,Oxygen,0.620833333,-0.028
2,Oxygen,0.621527778,-0.025
2,Oxygen,0.622222222,-0.013
2,Oxygen,0.622916667,-0.021
2,Oxygen,0.623611111,-0.02
2,Oxygen,0.624305556,-0.027
2,Oxygen,0.625,-0.017
2,Oxygen,0.625694444,-0.015
2,Oxygen,0.626388889,-0.014
2,Oxygen,0.627083333,-0.01
2,Oxygen,0.627777778,-0.016
2,Oxygen,0.628472222,-0.025
2,Oxygen,0.629166667,-0.02
2,Oxygen,0.629861111,-0.016
2,Oxygen,0.630555556,-0.02
2,Oxygen,0.63125,-0.03
2,Oxygen,0.631944444,-0.015
2,Oxygen,0.632638889,-0.022
2,Oxygen,0.633333333,-0.021
2,Oxygen,0.634027778,-0.022
2,Oxygen,0.634722222,-0.014
2,Oxygen,0.635416667,-0.029
2,Oxygen,0.636111111,-0.016
2,Oxygen,0.636805556,-0.023
2,Oxygen,0.6375,-0.01
2,Oxygen,0.638194444,-0.007
2,Oxygen,0.638888889,-0.018
2,Oxygen,0.639583333,-0.019
2,Oxygen,0.640277778,-0.013
2,Oxygen,0.640972222,-0.007
2,Oxygen,0.641666667,-0.017
2,Oxygen,0.642361111,-0.019
2,Oxygen,0.643055556,-0.018
2,Oxygen,0.64375,-0.015
2,Oxygen,0.644444444,-0.011
2,Oxygen,0.645138889,-0.015
2,Oxygen,0.645833333,-0.02
2,Oxygen,0.646527778,-0.022
2,Oxygen,0.647222222,-0.018
2,Oxygen,0.647916667,-0.005
2,Oxygen,0.648611111,-0.021
2,Oxygen,0.649305556,-0.015
2,Oxygen,0.65,-0.024
2,Oxygen,0.650694444,-0.029
2,Oxygen,0.651388889,-0.018
2,Oxygen,0.652083333,-0.015
2,Oxygen,0.652777778,-0.007
2,Oxygen,0.653472222,-0.02
2,Oxygen,0.654166667,-0.02
2,Oxygen,0.654861111,-0.027
2,Oxygen,0.655555556,-0.016
2,Oxygen,0.65625,-0.006
2,Oxygen,0.656944444,-0.006
2,Oxygen,0.657638889,-0.017
2,Oxygen,0.658333333,-0.027
2,Oxygen,0.659027778,-0.025
2,Oxygen,0.659722222,-0.008
2,Oxygen,0.660416667,-0.013
2,Oxygen,0.661111111,-0.021
2,Oxygen,0.661805556,-0.025
2,Oxygen,0.6625,-0.021
2,Oxygen,0.663194444,-0.017
2,Oxygen,0.663888889,-0.023
2,Oxygen,0.664583333,-0.011
2,Oxygen,0.665277778,-0.021
2,Oxygen,0.665972222,-0.017
2,Oxygen,0.666666667,-0.02
2,Oxygen,0.667361111,-0.014
2,Oxygen,0.668055556,-0.023
2,Oxygen,0.66875,-0.018
2,Oxygen,0.669444444,-0.028
2,Oxygen,0.670138889,-0.019
2,Oxygen,0.670833333,-0.005
2,Oxygen,0.671527778,-0.023
2,Oxygen,0.672222222,-0.028
2,Oxygen,0.672916667,-0.022
2,Oxygen,0.673611111,-0.033
2,Oxygen,0.674305556,-0.019
2,Oxygen,0.675,-0.016
2,Oxygen,0.675694444,-0.008
2,Oxygen,0.676388889,-0.014
2,Oxygen,0.677083333,-0.015
2,Oxygen,0.677777778,-0.014
2,Oxygen,0.678472222,-0.02
2,Oxygen,0.679166667,-0.018
2,Oxygen,0.679861111,-0.02
2,Oxygen,0.680555556,-0.024
2,Oxygen,0.68125,-0.03
2,Oxygen,0.681944444,-0.023
2,Oxygen,0.682638889,-0.017
2,Oxygen,0.683333333,-0.01
2,Oxygen,0.684027778,-0.017
2,Oxygen,0.684722222,-0.025
2,Oxygen,0.685416667,-0.024
2,Oxygen,0.686111111,-0.019
2,Oxygen,0.686805556,-0.011
2,Oxygen,0.6875,-0.011
2,Oxygen,0.688194444,-0.021
2,Oxygen,0.688888889,-0.027
2,Oxygen,0.689583333,-0.021
2,Oxygen,0.690277778,-0.01
2,Oxygen,0.690972222,-0.019
2,Oxygen,0.691666667,-0.025
2,Oxygen,0.692361111,-0.028
2,Oxygen,0.693055556,-0.03
2,Oxygen,0.69375,-0.018
2,Oxygen,0.694444444,-0.025
2,Oxygen,0.695138889,-0.015
2,Oxygen,0.695833333,-0.018
2,Oxygen,0.696527778,-0.023
2,Oxygen,0.697222222,-0.024
2,Oxygen,0.697916667,-0.016
2,Oxygen,0.698611111,-0.005
2,Oxygen,0.699305556,-0.012
2,Oxygen,0.7,-0.023
2,Oxygen,0.700694444,-0.018
2,Oxygen,0.701388889,-0.024
2,Oxygen,0.702083333,-0.016
2,Oxygen,0.702777778,-0.013
2,Oxygen,0.703472222,-0.011
2,Oxygen,0.704166667,-0.027
2,Oxygen,0.704861111,-0.025
2,Oxygen,0.705555556,-0.017
2,Oxygen,0.70625,-0.02
2,Oxygen,0.706944444,-0.012
2,Oxygen,0.707638889,-0.014
2,Oxygen,0.708333333,-0.021
2,Oxygen,0.709027778,-0.032
2,Oxygen,0.709722222,-0.015
2,Oxygen,0.710416667,-0.008
2,Oxygen,0.711111111,-0.007
2,Oxygen,0.711805556,-0.022
2,Oxygen,0.7125,-0.024
2,Oxygen,0.713194444,-0.013
2,Oxygen,0.713888889,-0.017
2,Oxygen,0.714583333,-0.019
2,Oxygen,0.715277778,-0.03
2,Oxygen,0.715972222,-0.033
2,Oxygen,0.716666667,-0.025
2,Oxygen,0.717361111,-0.024
2,Oxygen,0.718055556,-0.018
2,Oxygen,0.71875,-0.017
2,Oxygen,0.719444444,-0.026
2,Oxygen,0.720138889,-0.031
2,Oxygen,0.720833333,-0.029
2,Oxygen,0.721527778,-0.021
2,Oxygen,0.722222222,-0.01
2,Oxygen,0.722916667,-0.014
2,Oxygen,0.723611111,-0.021
2,Oxygen,0.724305556,-0.025
2,Oxygen,0.725,-0.023
2,Oxygen,0.725694444,-0.028
2,Oxygen,0.726388889,-0.009
2,Oxygen,0.727083333,-0.024
2,Oxygen,0.727777778,-0.027
2,Oxygen,0.728472222,-0.024
2,Oxygen,0.729166667,-0.008
2,Oxygen,0.729861111,-0.008
2,Oxygen,0.730555556,-0.016
2,Oxygen,0.73125,-0.029
2,Oxygen,0.731944444,-0.031
2,Oxygen,0.732638889,-0.021
2,Oxygen,0.733333333,-0.021
2,Oxygen,0.734027778,-0.015
2,Oxygen,0.734722222,-0.017
2,Oxygen,0.735416667,-0.025
2,Oxygen,0.736111111,-0.019
2,Oxygen,0.736805556,-0.02
2,Oxygen,0.7375,-0.013
2,Oxygen,0.738194444,-0.019
2,Oxygen,0.738888889,-0.023
2,Oxygen,0.739583333,-0.026
2,Oxygen,0.740277778,-0.014
2,Oxygen,0.740972222,-0.013
2,Oxygen,0.741666667,-0.015
2,Oxygen,0.742361111,-0.021
2,Oxygen,0.743055556,-0.041
2,Oxygen,0.74375,-0.024
2,Oxygen,0.744444444,-0.024
2,Oxygen,0.745138889,-0.019
2,Oxygen,0.745833333,-0.012
2,Oxygen,0.746527778,-0.021
2,Oxygen,0.747222222,-0.02
2,Oxygen,0.747916667,-0.021
2,Oxygen,0.748611111,-0.028
2,Oxygen,0.749305556,-0.009
2,Oxygen,0.75,-0.016
2,Oxygen,0.750694444,-0.017
2,Oxygen,0.751388889,-0.026
2,Oxygen,0.752083333,-0.03
2,Oxygen,0.752777778,-0.029
2,Oxygen,0.753472222,-0.017
2,Oxygen,0.754166667,-0.018
2,Oxygen,0.754861111,-0.02
2,Oxygen,0.755555556,-0.019
2,Oxygen,0.75625,-0.026
2,Oxygen,0.756944444,-0.029
2,Oxygen,0.757638889,-0.015
2,Oxygen,0.758333333,-0.018
2,Oxygen,0.759027778,-0.025
2,Oxygen,0.759722222,-0.026
2,Oxygen,0.760416667,-0.013
2,Oxygen,0.761111111,-0.022
2,Oxygen,0.761805556,-0.017
3,Oxygen,0.580555556,-0.009
3,Oxygen,0.58125,-0.099
3,Oxygen,0.581944444,-0.158
3,Oxygen,0.582638889,-0.175
3,Oxygen,0.583333333,-0.176
3,Oxygen,0.584027778,-0.227
3,Oxygen,0.584722222,-0.244
3,Oxygen,0.585416667,-0.239
3,Oxygen,0.586111111,-0.246
3,Oxygen,0.586805556,-0.252
3,Oxygen,0.5875,-0.232
3,Oxygen,0.588194444,-0.235
3,Oxygen,0.588888889,-0.216
3,Oxygen,0.589583333,-0.198
3,Oxygen,0.590277778,-0.259
3,Oxygen,0.590972222,-0.223
3,Oxygen,0.591666667,-0.213
3,Oxygen,0.592361111,-0.244
3,Oxygen,0.593055556,-0.203
3,Oxygen,0.59375,-0.244
3,Oxygen,0.594444444,-0.218
3,Oxygen,0.595138889,-0.204
3,Oxygen,0.595833333,-0.235
3,Oxygen,0.596527778,-0.205
3,Oxygen,0.597222222,-0.241
3,Oxygen,0.597916667,-0.239
3,Oxygen,0.598611111,-0.243
3,Oxygen,0.599305556,-0.25
3,Oxygen,0.6,-0.224
3,Oxygen,0.600694444,-0.224
3,Oxygen,0.601388889,-0.234
3,Oxygen,0.602083333,-0.214
3,Oxygen,0.602777778,-0.205
3,Oxygen,0.603472222,-0.245
3,Oxygen,0.604166667,-0.224
3,Oxygen,0.604861111,-0.202
3,Oxygen,0.605555556,-0.255
3,Oxygen,0.60625,-0.242
3,Oxygen,0.606944444,-0.21
3,Oxygen,0.607638889,-0.245
3,Oxygen,0.608333333,-0.228
3,Oxygen,0.609027778,-0.22
3,Oxygen,0.609722222,-0.214
3,Oxygen,0.610416667,-0.244
3,Oxygen,0.611111111,-0.237
3,Oxygen,0.611805556,-0.234
3,Oxygen,0.6125,-0.236
3,Oxygen,0.613194444,-0.241
3,Oxygen,0.613888889,-0.251
3,Oxygen,0.614583333,-0.244
3,Oxygen,0.615277778,-0.24
3,Oxygen,0.615972222,-0.247
3,Oxygen,0.616666667,-0.257
3,Oxygen,0.617361111,-0.251
3,Oxygen,0.618055556,-0.249
3,Oxygen,0.61875,-0.219
3,Oxygen,0.619444444,-0.242
3,Oxygen,0.620138889,-0.225
3,Oxygen,0.620833333,-0.253
3,Oxygen,0.621527778,-0.206
3,Oxygen,0.622222222,-0.234
3,Oxygen,0.622916667,-0.205
3,Oxygen,0.623611111,-0.221
3,Oxygen,0.624305556,-0.246
3,Oxygen,0.625,-0.22
3,Oxygen,0.625694444,-0.209
3,Oxygen,0.626388889,-0.233
3,Oxygen,0.627083333,-0.244
3,Oxygen,0.627777778,-0.255
3,Oxygen,0.628472222,-0.246
3,Oxygen,0.629166667,-0.243
3,Oxygen,0.629861111,-0.236
3,Oxygen,0.630555556,-0.249
3,Oxygen,0.63125,-0.212
3,Oxygen,0.631944444,-0.228
3,Oxygen,0.632638889,-0.2
3,Oxygen,0.633333333,-0.252
3,Oxygen,0.634027778,-0.214
3,Oxygen,0.634722222,-0.204
3,Oxygen,0.635416667,-0.212
3,Oxygen,0.636111111,-0.252
3,Oxygen,0.636805556,-0.237
3,Oxygen,0.6375,-0.238
3,Oxygen,0.638194444,-0.213
3,Oxygen,0.638888889,-0.216
3,Oxygen,0.639583333,-0.236
3,Oxygen,0.640277778,-0.209
3,Oxygen,0.640972222,-0.244
3,Oxygen,0.641666667,-0.249
3,Oxygen,0.642361111,-0.255
3,Oxygen,0.643055556,-0.245
3,Oxygen,0.64375,-0.244
3,Oxygen,0.644444444,-0.213
3,Oxygen,0.645138889,-0.238
3,Oxygen,0.645833333,-0.228
3,Oxygen,0.646527778,-0.253
3,Oxygen,0.647222222,-0.224
3,Oxygen,0.647916667,-0.221
3,Oxygen,0.648611111,-0.25
3,Oxygen,0.649305556,-0.236
3,Oxygen,0.65,-0.253
3,Oxygen,0.650694444,-0.231
3,Oxygen,0.651388889,-0.231
3,Oxygen,0.652083333,-0.217
3,Oxygen,0.652777778,-0.212
3,Oxygen,0.653472222,-0.256
3,Oxygen,0.654166667,-0.237
3,Oxygen,0.654861111,-0.236
3,Oxygen,0.655555556,-0.247
3,Oxygen,0.65625,-0.201
3,Oxygen,0.656944444,-0.228
3,Oxygen,0.657638889,-0.252
3,Oxygen,0.658333333,-0.212
3,Oxygen,0.659027778,-0.24
3,Oxygen,0.659722222,-0.244
3,Oxygen,0.660416667,-0.242
3,Oxygen,0.661111111,-0.216
3,Oxygen,0.661805556,-0.222
3,Oxygen,0.6625,-0.22
3,Oxygen,0.663194444,-0.261
3,Oxygen,0.663888889,-0.212
3,Oxygen,0.664583333,-0.216
3,Oxygen,0.665277778,-0.218
3,Oxygen,0.665972222,-0.22
3,Oxygen,0.666666667,-0.247
3,Oxygen,0.667361111,-0.241
3,Oxygen,0.668055556,-0.225
3,Oxygen,0.66875,-0.221
3,Oxygen,0.669444444,-0.24
3,Oxygen,0.670138889,-0.248
3,Oxygen,0.670833333,-0.223
3,Oxygen,0.671527778,-0.219
3,Oxygen,0.672222222,-0.233
3,Oxygen,0.672916667,-0.218
3,Oxygen,0.673611111,-0.215
3,Oxygen,0.674305556,-0.222
3,Oxygen,0.675,-0.239
3,Oxygen,0.675694444,-0.234
3,Oxygen,0.676388889,-0.256
3,Oxygen,0.677083333,-0.223
3,Oxygen,0.677777778,-0.251
3,Oxygen,0.678472222,-0.208
3,Oxygen,0.679166667,-0.211
3,Oxygen,0.679861111,-0.253
3,Oxygen,0.680555556,-0.252
3,Oxygen,0.68125,-0.229
3,Oxygen,0.681944444,-0.219
3,Oxygen,0.682638889,-0.248
3,Oxygen,0.683333333,-0.252
3,Oxygen,0.684027778,-0.228
3,Oxygen,0.684722222,-0.224
3,Oxygen,0.685416667,-0.222
3,Oxygen,0.686111111,-0.212
3,Oxygen,0.686805556,-0.229
3,Oxygen,0.6875,-0.202
3,Oxygen,0.688194444,-0.215
3,Oxygen,0.688888889,-0.239
3,Oxygen,0.689583333,-0.224
3,Oxygen,0.690277778,-0.242
3,Oxygen,0.690972222,-0.249
3,Oxygen,0.691666667,-0.247
3,Oxygen,0.692361111,-0.244
3,Oxygen,0.693055556,-0.221
3,Oxygen,0.69375,-0.249
3,Oxygen,0.694444444,-0.231
3,Oxygen,0.695138889,-0.219
3,Oxygen,0.695833333,-0.228
3,Oxygen,0.696527778,-0.23
3,Oxygen,0.697222222,-0.228
3,Oxygen,0.697916667,-0.217
3,Oxygen,0.698611111,-0.246
3,Oxygen,0.699305556,-0.255
3,Oxygen,0.7,-0.215
3,Oxygen,0.700694444,-0.251
3,Oxygen,0.701388889,-0.237
3,Oxygen,0.702083333,-0.216
3,Oxygen,0.702777778,-0.253
3,Oxygen,0.703472222,-0.214
3,Oxygen,0.704166667,-0.216
3,Oxygen,0.704861111,-0.253
3,Oxygen,0.705555556,-0.23
3,Oxygen,0.70625,-0.237
3,Oxygen,0.706944444,-0.255
3,Oxygen,0.707638889,-0.214
3,Oxygen,0.708333333,-0.224
3,Oxygen,0.709027778,-0.234
3,Oxygen,0.709722222,-0.228
3,Oxygen,0.710416667,-0.228
3,Oxygen,0.711111111,-0.239
3,Oxygen,0.711805556,-0.244
3,Oxygen,0.7125,-0.25
3,Oxygen,0.713194444,-0.221
3,Oxygen,0.713888889,-0.247
3,Oxygen,0.714583333,-0.22
3,Oxygen,0.715277778,-0.219
3,Oxygen,0.715972222,-0.222
3,Oxygen,0.716666667,-0.234
3,Oxygen,0.717361111,-0.228
3,Oxygen,0.718055556,-0.236
3,Oxygen,0.71875,-0.231
3,Oxygen,0.719444444,-0.23
3,Oxygen,0.720138889,-0.243
3,Oxygen,0.720833333,-0.251
3,Oxygen,0.721527778,-0.238
3,Oxygen,0.722222222,-0.229
3,Oxygen,0.722916667,-0.23
3,Oxygen,0.723611111,-0.249
3,Oxygen,0.724305556,-0.218
3,Oxygen,0.725,-0.258
3,Oxygen,0.725694444,-0.253
3,Oxygen,0.726388889,-0.256
3,Oxygen,0.727083333,-0.255
3,Oxygen,0.727777778,-0.214
3,Oxygen,0.728472222,-0.221
3,Oxygen,0.729166667,-0.249
3,Oxygen,0.729861111,-0.205
3,Oxygen,0.730555556,-0.236
3,Oxygen,0.73125,-0.259
3,Oxygen,0.731944444,-0.222
3,Oxygen,0.732638889,-0.244
3,Oxygen,0.733333333,-0.224
3,Oxygen,0.734027778,-0.242
3,Oxygen,0.734722222,-0.219
3,Oxygen,0.735416667,-0.228
3,Oxygen,0.736111111,-0.25
3,Oxygen,0.736805556,-0.214
3,Oxygen,0.7375,-0.249
3,Oxygen,0.738194444,-0.241
3,Oxygen,0.738888889,-0.243
3,Oxygen,0.739583333,-0.232
3,Oxygen,0.740277778,-0.251
3,Oxygen,0.740972222,-0.254
3,Oxygen,0.741666667,-0.224
3,Oxygen,0.742361111,-0.221
3,Oxygen,0.743055556,-0.253
3,Oxygen,0.74375,-0.233
3,Oxygen,0.744444444,-0.233
3,Oxygen,0.745138889,-0.249
3,Oxygen,0.745833333,-0.217
3,Oxygen,0.746527778,-0.248
3,Oxygen,0.747222222,-0.242
3,Oxygen,0.747916667,-0.237
3,Oxygen,0.748611111,-0.267
3,Oxygen,0.749305556,-0.219
3,Oxygen,0.75,-0.236
3,Oxygen,0.750694444,-0.224
3,Oxygen,0.751388889,-0.24
3,Oxygen,0.752083333,-0.217
3,Oxygen,0.752777778,-0.243
3,Oxygen,0.753472222,-0.222
3,Oxygen,0.754166667,-0.226
3,Oxygen,0.754861111,-0.22
3,Oxygen,0.755555556,-0.232
3,Oxygen,0.75625,-0.209
3,Oxygen,0.756944444,-0.237
3,Oxygen,0.757638889,-0.24
3,Oxygen,0.758333333,-0.255
3,Oxygen,0.759027778,-0.216
3,Oxygen,0.759722222,-0.253
3,Oxygen,0.760416667,-0.207
3,Oxygen,0.761111111,-0.215
3,Oxygen,0.761805556,-0.228
